Sumatera Selatan,2/19/2021,6.08,0,1874.28,91.27
Kalimantan Tengah,2/16/2021,19.45,0,5001.38,121.39
Kalimantan Utara,2/5/2021,77.11,1.54,11815.11,166.56
Kalimantan Tengah,2/4/2021,19.45,0,4748.49,119.83
Kepulauan Riau,2/1/2021,25.91,1.55,4223.59,104.18
Nusa Tenggara Barat,1/26/2021,9.49,0,1352.88,51.42
Bengkulu,1/21/2021,25.01,0,2182,68.02
Papua,1/14/2021,11.52,0.23,3195.83,36.4
Kepulauan Bangka Belitung,1/4/2021,36.24,2.17,1875.68,28.27
Kalimantan Utara,1/2/2021,77.11,0,5982.35,90.99
Kepulauan Bangka Belitung,12/23/2020,36.24,0,1306.02,20.29
Kepulauan Bangka Belitung,12/17/2020,36.24,0,1143.67,17.39
Jambi,12/15/2020,14.31,0,787.78,13.74
Bengkulu,12/11/2020,25.01,0.5,1147.26,46.51
Kepulauan Riau,12/8/2020,25.91,1.55,3083.86,77.23
Maluku Utara,12/2/2020,38.23,0.76,1855.02,62.7
Jambi,12/1/2020,14.31,0,570.51,10.88
Maluku,11/19/2020,27.07,2.17,2274.92,30.86
Aceh,11/19/2020,9.53,0.19,1532.8,60.79
Sumatera Selatan,11/18/2020,6.08,0.24,1077.57,60.24
Sumatera Selatan,11/17/2020,6.08,0,1071.49,59.99
Kalimantan Tengah,11/15/2020,19.45,0,1935.97,65.36
Kalimantan Selatan,11/12/2020,12.43,0.5,3073.54,124.04
Kalimantan Tengah,11/5/2020,19.45,0.39,1738.33,61.08
Lampung,10/25/2020,5.5,0,176.02,6.82
Aceh,9/23/2020,9.53,0.57,730.86,27.63
Papua,9/20/2020,11.52,0,1185.62,16.59
Kalimantan Tengah,9/19/2020,19.45,1.56,1255.89,49.41
Bali,9/18/2020,11.86,0.47,1787.4,12.33
Banten,9/13/2020,4.66,0,325.02,15.11
Daerah Istimewa Yogyakarta,9/10/2020,13.77,0.28,466.81,13.49
Daerah Istimewa Yogyakarta,9/9/2020,13.77,0.28,453.04,13.22
Sulawesi Selatan,9/8/2020,5.3,0.11,1338.72,39.46
Aceh,8/28/2020,9.53,2.1,276.14,9.15
Kepulauan Riau,8/27/2020,25.91,1.55,428.11,19.7
Sulawesi Utara,8/21/2020,18.93,0,1306.26,56.4
Sulawesi Utara,8/15/2020,18.93,0.38,1234.35,54.51
Kalimantan Selatan,8/10/2020,12.43,0.25,1681.56,76.06
Riau,8/8/2020,8.23,0,116.56,2.14
Sumatera Selatan,8/6/2020,6.08,0.49,438.33,24.95
Papua,8/4/2020,11.52,0,728.97,7.6
Riau,8/3/2020,8.23,0.16,83.8,2.14
Nusa Tenggara Barat,8/2/2020,9.49,0.95,401.31,21.82
Bali,7/30/2020,11.86,0,795.98,4.98
Sulawesi Utara,7/27/2020,18.93,0,875.13,46.56
Jawa Barat,7/26/2020,1.11,0,132.37,4.52
Papua,7/19/2020,11.52,0.23,596.96,6.22
Sumatera Selatan,7/13/2020,6.08,0.49,328.93,18.86
Bali,7/6/2020,11.86,0,448.27,3.56
Sumatera Selatan,7/5/2020,6.08,0.12,274.41,16.06
Kalimantan Tengah,7/3/2020,19.45,1.56,387.51,22.95
Sumatera Utara,7/1/2020,3.36,0.34,107.5,6.59
Sumatera Selatan,6/20/2020,6.08,0.37,209.31,11.56
Sumatera Selatan,6/16/2020,6.08,0.49,180.95,10.47
Sumatera Selatan,5/20/2020,6.08,0.24,78.37,6.21
Kepulauan Bangka Belitung,6/20/2021,35.51,0.72,14644.5,229.02
Bengkulu,6/16/2021,24.51,0,4384.01,92.52
Nusa Tenggara Barat,6/9/2021,9.3,0,2378.26,90.32
Sulawesi Barat,6/4/2021,31.41,0,3568.63,77.56
Bali,5/29/2021,11.62,0.47,11188.59,355.54
Banten,5/24/2021,4.57,0.09,4557.11,116.21
Lampung,5/13/2021,5.39,0.44,1853.32,94.99
Kalimantan Tengah,5/2/2021,19.06,1.17,7869.93,176.63
Nusa Tenggara Barat,4/28/2021,9.3,0.19,1961.96,71.15
Jambi,4/15/2021,14.03,0,1942.26,27.77
Sulawesi Tengah,4/12/2021,16.58,0,3917.69,104.21
Lampung,4/9/2021,5.39,0,1583.62,85.21
Sumatera Selatan,4/6/2021,5.96,0.49,2204.79,106.97
Kalimantan Barat,4/3/2021,9.04,0,1114.37,6.27
Riau,3/21/2021,8.07,0,5515.06,134.34
Sulawesi Selatan,3/21/2021,5.2,0,6261.03,95.9
Kepulauan Bangka Belitung,3/15/2021,35.51,1.45,5876.35,91.32
Banten,3/11/2021,4.57,0.09,2899.73,85.62
Kepulauan Bangka Belitung,3/9/2021,35.51,0.72,5628.49,85.52
Riau,2/27/2021,8.07,0.66,5158.79,125.29
Sulawesi Tengah,2/15/2021,16.58,0.68,3151.68,78.5
Maluku Utara,2/11/2021,37.47,0.76,2876.58,84.11
Maluku,1/26/2021,26.53,0.54,3418.88,44.94
Kalimantan Barat,1/22/2021,9.04,0,683.78,5.16
Kalimantan Utara,1/21/2021,75.57,0,9404.59,103.33
Jambi,1/19/2021,14.03,0,1151.9,17.75
Bengkulu,1/10/2021,24.51,0.5,2031.47,63.51
Sulawesi Tenggara,1/7/2021,18.59,0.38,3104.96,59.57
Kepulauan Riau,12/19/2020,25.4,0,3383.44,82.41
Kepulauan Bangka Belitung,12/13/2020,35.51,0.72,1040.03,14.5
Sumatera Selatan,11/27/2020,5.96,0.37,1137.69,63.64
Kalimantan Selatan,11/26/2020,12.18,0.75,3243.06,129.26
Kalimantan Tengah,11/26/2020,19.06,1.17,2179.91,72.75
Papua Barat,11/26/2020,42.96,0,4562.11,72.76
Sulawesi Tenggara,11/22/2020,18.59,0.38,2310.03,36.05
Aceh,11/15/2020,9.34,0,1507.64,55.84
Sulawesi Utara,11/15/2020,18.55,0,2256.34,85.17
Kalimantan Tengah,11/6/2020,19.06,1.17,1757.39,62.25
Daerah Istimewa Yogyakarta,11/3/2020,13.49,0.28,1082.89,26.16
Papua,10/25/2020,11.29,0,1985.56,27.42
Papua,10/23/2020,11.29,0,1961.13,27.42
Daerah Istimewa Yogyakarta,9/29/2020,13.49,0.55,717.98,18.45
Maluku,9/21/2020,26.53,0.54,1415.74,21.11
Bali,9/16/2020,11.62,0,1760.6,11.38
Daerah Istimewa Yogyakarta,9/13/2020,13.49,0.55,505.64,14.32
Papua Barat,9/11/2020,42.96,1.75,893.31,17.53
Daerah Istimewa Yogyakarta,9/11/2020,13.49,0.28,480.31,13.77
Banten,9/5/2020,4.57,0.09,286.13,13.06
Kalimantan Selatan,9/4/2020,12.18,0,2131.72,89.98
Sulawesi Tenggara,8/28/2020,18.59,0.38,568.78,9.87
Sulawesi Selatan,8/22/2020,5.2,0.11,1194.35,36.92
Sumatera Selatan,8/21/2020,5.96,0.24,491.27,29.69
Bali,8/4/2020,11.62,0,847.69,4.98
Kalimantan Timur,7/31/2020,13.79,0.28,401.44,9.29
Sumatera Selatan,7/12/2020,5.96,0.12,322.85,18.38
Sumatera Selatan,7/4/2020,5.96,0.12,268.33,15.94
Bali,6/30/2020,11.62,0,351.98,2.37
Jawa Barat,6/27/2020,1.08,0,69.77,4.07
Bali,6/26/2020,11.62,0,297.66,1.9
Papua,6/23/2020,11.29,0,336.61,1.61
Papua,6/21/2020,11.29,0,322.79,1.61
Sumatera Selatan,6/15/2020,5.96,0.24,174.87,9.98
Jawa Barat,6/10/2020,1.08,0,57.17,3.76
Nusa Tenggara Barat,5/27/2020,9.3,0.19,101.89,1.71
Jawa Barat,5/24/2020,1.08,0.02,47.94,3.01
Kalimantan Selatan,6/28/2021,11.93,0.75,8933.27,264.72
Jambi,6/27/2021,13.74,0.29,3602.55,69.56
Kalimantan Selatan,6/19/2021,11.93,0.25,8835.34,261.24
Bali,6/14/2021,11.38,0.47,11337.78,361.7
Kalimantan Selatan,6/5/2021,11.93,0,8692.66,255.03
Kalimantan Selatan,5/22/2021,11.93,0.25,8503.25,248.07
Sulawesi Tengah,4/28/2021,16.24,0.68,4118.67,110.64
Jambi,4/18/2021,13.74,0,1990.64,28.34
Lampung,4/15/2021,5.28,0.22,1623.09,85.98
Sulawesi Tengah,4/5/2021,16.24,0.34,3840.55,101.5
Kalimantan Barat,4/4/2021,8.85,0,1123.22,6.27
Lampung,3/27/2021,5.28,0.44,1521.95,81.8
Kalimantan Utara,3/26/2021,74.03,1.54,16921.47,260.64
Jambi,3/25/2021,13.74,0,1722.98,25.48
Lampung,3/14/2021,5.28,0.22,1457.52,76.08
Lampung,3/7/2021,5.28,0,1419.04,73.66
Kalimantan Utara,3/2/2021,74.03,3.08,15197.24,228.25
Papua Barat,2/17/2021,42.08,0,6210.22,105.2
Sulawesi Tenggara,2/7/2021,18.21,0,3693.47,68.3
Sulawesi Barat,2/5/2021,30.77,0,2712.85,53.21
Jambi,2/4/2021,13.74,0,1357.15,18.61
Nusa Tenggara Barat,2/1/2021,9.11,0.19,1446.23,53.13
Sulawesi Barat,2/1/2021,30.77,1.28,2423.1,52.56
Papua Barat,1/21/2021,42.08,0.88,5664.94,94.68
Sulawesi Tenggara,1/19/2021,18.21,0,3377.02,63.75
Aceh,1/12/2021,9.15,0.76,1708.89,70.32
Sumatera Selatan,1/11/2021,5.84,0.24,1529.65,78.73
Sumatera Barat,12/22/2020,8.7,0.36,4099.84,88.42
Kalimantan Selatan,12/15/2020,11.93,0.5,3522.45,137.96
Kalimantan Selatan,12/14/2020,11.93,0.25,3510.52,137.46
Sumatera Selatan,12/14/2020,5.84,0.37,1257.67,71.19
Papua,12/7/2020,11.06,0,2790.79,32.49
Bengkulu,11/25/2020,24.01,0.5,817.69,36.01
Kalimantan Utara,11/25/2020,74.03,0,1978.7,24.68
Kalimantan Utara,11/22/2020,74.03,6.17,1751.99,24.68
Kalimantan Utara,11/20/2020,74.03,0,1630.15,18.51
Bali,11/14/2020,11.38,0,2995.85,95.35
Nusa Tenggara Barat,11/13/2020,9.11,0,827.67,43.45
Kepulauan Bangka Belitung,11/11/2020,34.79,0,547.19,5.8
Sulawesi Selatan,11/10/2020,5.09,0.11,2000.24,49.96
Lampung,11/4/2020,5.28,0.44,218.13,9.46
Kalimantan Selatan,10/31/2020,11.93,0.75,2947.76,120.31
Papua Barat,10/30/2020,42.08,0,3625.84,57.86
Kalimantan Selatan,10/23/2020,11.93,0.75,2880.15,115.58
Sulawesi Tenggara,10/16/2020,18.21,0.76,1498.79,26.94
Maluku,10/7/2020,25.99,0,1720.54,22.2
Sumatera Selatan,9/22/2020,5.84,0.12,668.93,42.71
Papua Barat,9/19/2020,42.08,0,1258,23.67
Daerah Istimewa Yogyakarta,9/16/2020,13.22,0,535.11,14.6
Banten,9/11/2020,4.48,0.37,318.21,14.83
Aceh,9/2/2020,9.15,0.57,323.41,12.58
Sulawesi Tenggara,8/27/2020,18.21,0.38,550.19,9.49
Sulawesi Selatan,8/24/2020,5.09,0.11,1202.62,37.13
Daerah Istimewa Yogyakarta,8/20/2020,13.22,0.55,313.14,8.54
Bali,8/18/2020,11.38,0,985.25,4.98
Banten,8/12/2020,4.48,0.09,196.69,10.26
Sumatera Utara,7/27/2020,3.23,0.07,231.13,12.1
Kalimantan Utara,7/25/2020,74.03,0,410.24,4.63
Sulawesi Tenggara,7/20/2020,18.21,0,240.94,4.17
Sumatera Utara,6/5/2020,3.23,0.07,36.03,3.16
Sumatera Selatan,5/27/2020,5.84,0.12,110.98,6.94
Jawa Tengah,5/15/2020,1.32,0,39.68,2.58
Jawa Timur,5/6/2020,1.19,0.32,31.37,6.37
DKI Jakarta,3/28/2020,4.43,0.83,25.72,7.28
Sulawesi Utara,6/30/2021,17.79,0.38,6155.08,210.83
Sulawesi Utara,6/23/2021,17.79,0,6077.1,208.56
Sulawesi Barat,6/23/2021,30.13,0,3662.86,77.56
Aceh,6/21/2021,8.96,2.29,3502.02,140.07
Nusa Tenggara Timur,6/16/2021,8.69,0,3196.08,83.16
Banten,6/6/2021,4.38,0,4667.06,118.07
Bali,5/14/2021,11.15,0.95,10950.93,341.3
Sulawesi Tengah,5/6/2021,15.9,0,4219.16,115.38
Bengkulu,4/9/2021,23.51,0,2867.66,79.02
Jambi,4/7/2021,13.45,0.29,1864.11,27.48
Lampung,3/15/2021,5.17,0.66,1462.69,76.74
Papua,3/13/2021,10.83,0,4250.81,45.39
Sulawesi Tengah,3/12/2021,15.9,0.34,3573.26,90.34
Kalimantan Tengah,3/11/2021,18.29,3.11,5799.35,139.28
Papua Barat,3/3/2021,41.2,0,6589.81,111.34
Kepulauan Bangka Belitung,2/28/2021,34.06,0,5324.81,80.45
Sulawesi Tengah,2/27/2021,15.9,1.02,3387.84,86.95
Kalimantan Utara,2/25/2021,72.49,1.54,14535.62,220.54
Riau,2/13/2021,7.74,0.33,4951.19,118.87
Aceh,2/9/2021,8.96,0,1785.69,72.61
Banten,2/6/2021,4.38,0.47,2474.64,70.88
Sulawesi Tenggara,2/4/2021,17.83,0,3650.59,68.3
Sulawesi Barat,1/25/2021,30.13,0,2059,42.31
Kalimantan Barat,1/9/2021,8.67,0,612.04,5.16
Sulawesi Barat,1/8/2021,30.13,0.64,1346.17,28.85
Kepulauan Bangka Belitung,1/7/2021,34.06,2.17,2003.24,34.79
Papua,1/7/2021,10.83,0.23,3105.28,34.79
Nusa Tenggara Barat,12/14/2020,8.92,0,960.68,48.38
Sulawesi Utara,12/8/2020,17.79,0.76,2829.04,96.9
Maluku,12/6/2020,25.45,1.62,2529.92,34.65
Jambi,11/28/2020,13.45,0,534.44,10.88
Sulawesi Utara,11/28/2020,17.79,0,2571.27,90.09
Sumatera Selatan,11/24/2020,5.72,0.49,1114.69,62.91
Sulawesi Selatan,11/16/2020,4.99,0,2054.97,50.18
Sumatera Selatan,10/20/2020,5.72,0.24,879.7,51.23
Kepulauan Riau,10/19/2020,24.36,0.52,1494.25,36.8
Nusa Tenggara Timur,10/8/2020,8.69,0.18,98.31,1.29
Papua Barat,10/2/2020,41.2,0,1939.16,31.56
Papua Barat,9/30/2020,41.2,0.88,1870.78,31.56
Sumatera Selatan,9/21/2020,5.72,0.12,663.09,42.59
Kepulauan Riau,9/2/2020,24.36,0,551.99,21.25
Daerah Istimewa Yogyakarta,8/29/2020,12.94,0.28,378.13,10.19
Riau,8/20/2020,7.74,0.16,180.93,2.8
Banten,8/19/2020,4.38,0.09,221.13,10.91
Maluku,8/16/2020,25.45,0,809.38,15.16
Maluku Utara,8/8/2020,35.94,0,1276.95,38.23
Bali,7/31/2020,11.15,0,807.13,4.98
Sulawesi Utara,7/26/2020,17.79,0,856.21,46.56
Sulawesi Utara,7/19/2020,17.79,0.76,718.43,43.91
Kalimantan Tengah,6/29/2020,18.29,0,342.76,20.62
Bali,6/17/2020,11.15,0,195.68,1.19
Jawa Barat,6/11/2020,1.04,0,58.21,3.76
Sulawesi Selatan,5/19/2020,4.99,0,112.87,5.52
Jawa Barat,4/25/2020,1.04,0,22.47,1.95
Jawa Timur,4/3/2020,1.16,0.02,4.2,1.46
Papua,7/1/2021,10.6,0,4844.54,49.07
Jambi,6/28/2021,13.17,1.15,3615.72,70.71
Bengkulu,6/21/2021,23.01,0,4540.05,93.52
Kalimantan Tengah,6/14/2021,17.9,0.39,9263.16,203.87
Bali,6/11/2021,10.91,0.47,11310.74,359.81
Bali,6/3/2021,10.91,0,11234.36,356.96
Banten,5/30/2021,4.29,0,4600.01,117.04
Kalimantan Utara,5/23/2021,70.94,1.54,18636.44,293.03
Kalimantan Tengah,5/16/2021,17.9,0.39,8268.33,186.36
Kalimantan Selatan,5/11/2021,11.43,0.5,8377.73,241.36
Sulawesi Tengah,4/24/2021,15.56,0,4072.99,109.29
Aceh,4/24/2021,8.77,0.95,2030.2,81.38
Bengkulu,4/15/2021,23.01,1,2944.18,81.02
Kepulauan Bangka Belitung,4/2/2021,33.34,0,6892.47,113.79
Jambi,3/29/2021,13.17,0.57,1768.5,26.91
Sulawesi Selatan,3/29/2021,4.88,0,6304.52,96.53
Kalimantan Utara,3/11/2021,70.94,3.08,15826.48,243.67
Lampung,3/11/2021,5.06,0.55,1442.9,74.76
Banten,2/28/2021,4.29,0.37,2748.65,82.26
Sulawesi Tengah,2/19/2021,15.56,1.69,3224.09,81.88
Maluku,2/1/2021,24.9,0,3503.88,45.48
Maluku,1/31/2021,24.9,0,3478.97,45.48
Sulawesi Tenggara,1/30/2021,17.45,0,3583.05,66.78
Jambi,1/29/2021,13.17,0,1287.87,18.32
Maluku,1/15/2021,24.9,2.17,3248.88,42.77
Papua,12/29/2020,10.6,0,3023.49,33.64
Sulawesi Tengah,12/14/2020,15.56,0,837.06,29.1
Kalimantan Selatan,12/10/2020,11.43,0.5,3436.2,135.22
Kalimantan Utara,12/7/2020,70.94,1.54,2900.96,32.39
Maluku,12/7/2020,24.9,0,2554.82,34.65
Jambi,11/29/2020,13.17,0,547.61,10.88
Jambi,11/27/2020,13.17,0.29,520.99,10.88
Kepulauan Riau,11/27/2020,23.84,1.55,2773.4,68.93
Sulawesi Tenggara,11/26/2020,17.45,0,2377.19,36.81
Lampung,11/22/2020,5.06,0.33,332.8,13.63
Papua Barat,11/22/2020,40.33,0.88,4356.09,71.01
Lampung,11/21/2020,5.06,0,327.74,13.3
Sulawesi Selatan,11/18/2020,4.88,0,2066.54,50.28
Kalimantan Selatan,11/8/2020,11.43,0.5,3026.56,122.79
Nusa Tenggara Barat,11/8/2020,8.73,0.38,795.98,43.45
Sulawesi Tenggara,11/8/2020,17.45,0.38,2034.18,33.39
Sulawesi Selatan,10/25/2020,4.88,0.42,1898.61,47.74
Kalimantan Selatan,10/24/2020,11.43,0.75,2891.59,116.33
Kalimantan Barat,10/22/2020,8.48,0,276.06,1.84
Sumatera Selatan,10/17/2020,5.6,0,864.49,50.26
Jambi,10/8/2020,13.17,0,204.96,4.29
Sumatera Selatan,10/4/2020,5.6,0.24,769.45,46.49
Papua Barat,10/3/2020,40.33,0.88,1979.48,32.44
Kalimantan Tengah,10/1/2020,17.9,0,1436.03,51.75
Sulawesi Tenggara,10/1/2020,17.45,0.38,1101.14,23.15
Papua,9/28/2020,10.6,0,1382.15,18.43
Sulawesi Barat,9/27/2020,29.49,0,395.52,7.05
Kepulauan Riau,9/19/2020,23.84,0.52,843.79,27.99
Kalimantan Tengah,9/12/2020,17.9,0.39,1153.96,45.13
Daerah Istimewa Yogyakarta,8/15/2020,12.67,0,272.93,7.71
Kalimantan Timur,8/12/2020,12.95,0.56,592.87,17.74
Maluku,8/6/2020,24.9,1.08,661.04,13.53
Kalimantan Selatan,8/3/2020,11.43,0.5,1550.57,73.58
Sumatera Selatan,7/24/2020,5.6,0,390.75,21.3
Papua,7/23/2020,10.6,0,626.45,6.91
Sumatera Selatan,7/19/2020,5.6,0.12,366.53,20.2
Sumatera Utara,7/13/2020,3.09,0.13,158.99,8.47
Jawa Barat,6/24/2020,1.02,0,67,3.99
Jawa Tengah,6/4/2020,1.26,0.11,55.71,3.02
Papua,6/3/2020,10.6,0,197.45,1.61
Kalimantan Selatan,5/19/2020,11.43,1.24,119.81,12.68
Sulawesi Selatan,5/16/2020,4.88,0.11,97.27,5.3
Sulawesi Barat,7/8/2021,28.85,0.64,3985.3,81.41
Sulawesi Barat,7/6/2021,28.85,0.64,3916.71,80.13
Papua,6/29/2021,10.37,0,4825.88,49.07
Papua,6/25/2021,10.37,0,4795.24,49.07
Sulawesi Selatan,6/10/2021,4.77,0.21,6639.2,101.09
Kalimantan Tengah,6/6/2021,17.51,0.78,8983.43,201.53
Jambi,5/19/2021,12.88,0.29,2502.46,40.93
Bali,5/15/2021,10.67,0.71,10961.6,342.02
Sulawesi Utara,4/25/2021,17.03,0,5916.61,190.39
Sulawesi Selatan,4/16/2021,4.77,0.21,6477.54,97.38
Kepulauan Riau,4/14/2021,23.32,0,5036.8,123.35
Bengkulu,4/11/2021,22.51,0,2898.17,79.02
Nusa Tenggara Timur,4/10/2021,8.32,0,2365.41,64.68
Sulawesi Tengah,3/30/2021,15.23,0,3783.03,99.47
Jambi,3/27/2021,12.88,0.29,1740.16,26.34
Sumatera Selatan,3/22/2021,5.48,0.24,2065.46,100.52
Kalimantan Utara,3/20/2021,69.4,0,16506.61,254.47
Kalimantan Utara,3/19/2021,69.4,1.54,16437.21,254.47
Sumatera Selatan,3/17/2021,5.48,0.85,2037.47,99.54
Kalimantan Utara,3/15/2021,69.4,0,16159.6,245.22
Papua,3/15/2021,10.37,0,4268.55,45.39
Papua Barat,3/13/2021,39.45,0,6872.09,112.21
Lampung,3/5/2021,4.95,0.44,1409.25,73.66
Jambi,3/2/2021,12.88,0,1584.15,21.18
Kepulauan Bangka Belitung,2/25/2021,32.61,0.72,5208.13,79
Sumatera Selatan,2/22/2021,5.48,0.49,1896.79,92.24
Sulawesi Tengah,2/20/2021,15.23,0,3239.31,81.88
Jambi,2/10/2021,12.88,0,1410.68,19.75
Maluku Utara,2/2/2021,34.41,1.53,2697.65,78.76
Kalimantan Utara,1/28/2021,69.4,3.08,10488.78,135.72
Kalimantan Tengah,1/25/2021,17.51,0.78,4492.1,81.7
Kalimantan Barat,1/19/2021,8.3,0,664.23,5.16
Kepulauan Bangka Belitung,1/15/2021,32.61,2.17,2412,44.21
Nusa Tenggara Timur,1/10/2021,8.32,0.55,466.8,10.9
Bengkulu,1/3/2021,22.51,0,1867.93,59.01
Sumatera Selatan,1/2/2021,5.48,0.12,1453.6,76.79
Kalimantan Selatan,12/27/2020,11.19,0.5,3748.65,142.93
Sulawesi Tengah,12/24/2020,15.23,1.02,991.69,34.17
Kepulauan Riau,12/23/2020,23.32,0,3503.68,83.45
Maluku,12/19/2020,24.36,0.54,2914.84,37.36
Kepulauan Riau,12/11/2020,23.32,0.52,3150.72,77.74
Kepulauan Riau,12/7/2020,23.32,2.59,3057.95,75.67
Jambi,11/25/2020,12.88,0,496.66,10.59
Kepulauan Riau,11/24/2020,23.32,0,2725.72,62.71
Jambi,11/20/2020,12.88,0,451.14,9.73
Kalimantan Tengah,11/18/2020,17.51,0.39,1978.77,66.53
Sumatera Selatan,11/16/2020,5.48,0.12,1065.4,59.99
Aceh,11/13/2020,8.58,0,1494.5,55.84
Kalimantan Tengah,11/11/2020,17.51,0,1833.26,63.81
Papua,11/3/2020,10.37,0,2092.46,29.72
Papua,10/31/2020,10.37,0,2082.09,29.72
Daerah Istimewa Yogyakarta,10/28/2020,12.39,0.28,1008.53,24.79
Lampung,10/26/2020,4.95,0.33,180.97,7.15
Sulawesi Utara,10/23/2020,17.03,0,1942.93,73.43
Daerah Istimewa Yogyakarta,10/22/2020,12.39,0,945.74,24.24
Daerah Istimewa Yogyakarta,10/16/2020,12.39,0,898.1,23.41
Daerah Istimewa Yogyakarta,10/15/2020,12.39,0.55,885.7,23.41
Sumatera Selatan,10/12/2020,5.48,0.49,830.05,48.8
Jambi,10/9/2020,12.88,0.57,217.84,4.87
Sulawesi Tenggara,10/3/2020,17.07,0,1148.19,23.15
Bengkulu,9/27/2020,22.51,0,322.57,17
Sulawesi Utara,9/1/2020,17.03,0,1473.57,59.05
Banten,8/30/2020,4.2,0,264.21,12.4
Sumatera Selatan,8/25/2020,5.48,0.37,511.34,31.27
Sumatera Barat,8/21/2020,8.15,0,276.85,8.15
Sumatera Selatan,8/19/2020,5.48,0.73,482.38,29.08
Jawa Barat,8/18/2020,1,0,190.58,5.2
Bali,8/17/2020,10.67,0,973.87,4.98
Kalimantan Selatan,8/13/2020,11.19,0.99,1723.57,77.8
Bali,8/11/2020,10.67,0,915.05,4.98
Kalimantan Timur,8/10/2020,12.67,1.13,543.89,16.33
Aceh,7/29/2020,8.58,0.57,45.36,2.48
Kalimantan Tengah,7/26/2020,17.51,0,634.95,33.85
Kalimantan Tengah,7/24/2020,17.51,0,591.37,31.51
Sumatera Selatan,7/16/2020,5.48,0.37,344.26,19.71
Bali,7/12/2020,10.67,0,516.58,3.79
Bali,6/28/2020,10.67,0.47,333.72,2.37
Sulawesi Utara,6/21/2020,17.03,0,322.88,29.15
Kalimantan Tengah,6/17/2020,17.51,0.39,273.12,14.78
Kalimantan Tengah,6/15/2020,17.51,1.56,245.5,14.4
Sumatera Utara,6/11/2020,3.03,0.2,45.71,3.83
Sulawesi Selatan,6/1/2020,4.77,0.11,167.61,7.64
Jawa Tengah,5/31/2020,1.24,0,51.62,2.75
Sulawesi Selatan,5/28/2020,4.77,0,150.85,6.9
Jawa Tengah,5/8/2020,1.24,0,33.69,2.42
Sulawesi Selatan,4/12/2020,4.77,0,23.44,1.91
Jawa Barat,4/11/2020,1,0.02,11.05,1.08
Papua,7/5/2021,10.14,0,4882.79,49.07
Papua Barat,6/17/2021,38.57,0.88,8383.44,155.17
Kepulauan Bangka Belitung,6/14/2021,31.89,1.45,14310.39,219.6
Bali,6/13/2021,10.44,0.71,11326.39,361.23
Bali,5/31/2021,10.44,0.71,11208.99,356.72
Banten,5/26/2021,4.1,0,4569.51,116.39
Lampung,5/10/2021,4.84,0.11,1828.91,92.02
Bengkulu,4/29/2021,22.01,0,3370.28,86.02
Papua,4/16/2021,10.14,0,4647.32,47.69
Kalimantan Barat,4/8/2021,8.11,0,1145.35,6.27
Lampung,4/7/2021,4.84,0.11,1573.95,84.99
Kepulauan Riau,4/5/2021,22.81,0,4850.21,119.21
Lampung,4/3/2021,4.84,0.55,1558.78,84.44
Papua Barat,3/27/2021,38.57,0,7217.49,116.59
Kepulauan Bangka Belitung,3/23/2021,31.89,0.72,6344.55,101.47
Papua Barat,3/6/2021,38.57,0,6675.72,111.34
Jambi,3/4/2021,12.6,0,1599.32,21.18
Sumatera Selatan,3/2/2021,5.35,0,1948.76,95.04
Kepulauan Bangka Belitung,2/27/2021,31.89,0.72,5290.75,80.45
Nusa Tenggara Barat,2/25/2021,8.35,0.19,1627.25,64.13
Maluku,2/22/2021,23.82,0.54,3724.22,57.39
Sumatera Selatan,2/18/2021,5.35,0.24,1868.2,91.27
Sulawesi Tengah,2/17/2021,14.89,0,3177.06,78.5
Sumatera Barat,2/1/2021,7.97,0.36,4896.14,109.44
Jambi,1/30/2021,12.6,0,1300.47,18.32
Banten,1/28/2021,4.1,0.75,2359.09,65.84
Riau,1/25/2021,7.24,0.33,4661.76,110.3
Sumatera Barat,1/25/2021,7.97,0.54,4800.66,106.54
Nusa Tenggara Timur,1/21/2021,8.13,0,626.09,17
Jambi,1/9/2021,12.6,0,1021.94,16.6
Kalimantan Utara,12/22/2020,67.86,3.08,4548.07,57.06
Kalimantan Utara,12/13/2020,67.86,0,3402.18,41.64
Sulawesi Tengah,12/12/2020,14.89,0.34,817.78,29.1
Aceh,12/3/2020,8.39,0,1592.26,64.41
Kalimantan Selatan,11/27/2020,10.94,0.5,3254,129.75
Sulawesi Utara,11/26/2020,16.65,0.76,2495.95,90.09
Jambi,11/21/2020,12.6,0.29,463.74,10.02
Lampung,11/20/2020,4.84,0.11,322.68,13.3
Sumatera Selatan,11/19/2020,5.35,1.58,1082.93,61.82
Sulawesi Utara,11/17/2020,16.65,0,2310.85,85.92
Sumatera Selatan,11/15/2020,5.35,0,1059.93,59.87
Maluku,11/12/2020,23.82,0,2205.08,27.07
Bali,11/10/2020,10.44,0.47,2926.11,94.87
Nusa Tenggara Barat,11/9/2020,8.35,0,804.33,43.45
Sulawesi Utara,11/9/2020,16.65,0.38,2151.12,81
Bali,11/8/2020,10.44,0,2899.55,94.16
Lampung,11/6/2020,4.84,0.33,227.14,10
Kepulauan Riau,11/5/2020,22.81,0.52,2171.14,50.27
Sulawesi Utara,11/5/2020,16.65,0,2092.45,78.73
Aceh,11/4/2020,8.39,0.95,1433.7,54.7
Kalimantan Selatan,10/30/2020,10.94,0.25,2935.83,119.56
Sulawesi Tenggara,10/29/2020,16.7,0,1859.64,30.36
